,0,1
401,1.0227118,1.4087301
402,0.9054242,1.4732656
403,0.9780636,1.5337538
404,0.8993919,1.6001604
405,0.983469,1.6319901
406,0.9075933,1.7174363
407,0.9576441,1.7972565
408,0.8887887,1.8680027
409,0.9920384,1.9352746
410,0.86351913,2.0050983
411,0.9909054,2.0776753
412,0.8773962,2.1493938
413,0.949544,2.2093961
414,0.8668358,2.2872958
415,0.9874886,2.363016
416,0.8489198,2.4532084
417,0.94326913,2.4919224
418,0.8669556,2.5888655
419,0.9812794,2.6581004
420,0.8620073,2.727243
421,0.95880985,2.7936509
422,0.8654876,2.8828228
423,0.9627628,2.9257388
424,0.8347825,3.0386524
425,0.94363064,3.101161
426,0.84368485,3.195351
427,0.95133215,3.2699091
428,0.854084,3.3679512
429,0.9449175,3.440377
430,0.83529747,3.544487
431,0.96033406,3.599736
432,0.84751844,3.692008
433,0.96822,3.7642696
434,0.8674331,3.8815634
435,0.9583411,3.932967
436,0.85437584,4.012282
437,0.9648783,4.0920024
438,0.8615764,4.18653
439,0.96000654,4.251067
440,0.87929475,4.34783
441,0.98441255,4.414918
442,0.87559813,4.5049443
443,1.0016065,4.619875
444,0.8711617,4.6907806
445,0.98010135,4.767388
446,0.87237775,4.871888
447,0.98139447,4.9430394
448,0.8714691,5.022944
449,0.97455776,5.1041274
450,0.8937577,5.1907864
451,0.9803383,5.277355
452,0.8876507,5.372341
453,1.0029156,5.468327
454,0.9030135,5.5377836
455,1.0101341,5.6256886
456,0.89919823,5.7222605
457,1.0044972,5.798619
458,0.9033178,5.8847632
459,1.0198573,5.9747815
460,0.9219001,6.0670686
461,1.0172789,6.1448884
462,0.9181096,6.2188773
463,1.036353,6.314715
464,0.91393226,6.3851333
465,1.0208939,6.4727774
466,0.9289946,6.552482
467,1.0387964,6.631482
468,0.9413732,6.735627
469,1.0364131,6.8354015
470,0.9502803,6.915142
471,1.0502146,6.987232
472,0.93679345,7.0392084
473,1.0600253,7.153499
474,0.9486411,7.227256
475,1.0692886,7.3012953
476,0.9673616,7.3651814
477,1.0451658,7.4555807
478,0.9494114,7.547324
479,1.061334,7.594034
480,0.9446236,7.6842484
481,1.0741001,7.754866
482,0.9616438,7.8194118
483,1.068076,7.890509
484,0.94466525,7.97557
485,1.0646952,8.063324
486,0.94759035,8.126938
487,1.0757976,8.202365
488,0.9720336,8.269792
489,1.0478671,8.349457
490,0.98528665,8.401352
491,1.0690212,8.47125
492,0.9816662,8.540069
493,1.086612,8.606006
494,0.98024094,8.670267
495,1.0719724,8.73324
496,0.98791635,8.805941
497,1.0847691,8.855818
498,0.97347426,8.899265
499,1.0746567,8.974188
500,0.9852225,9.047702
501,1.0628643,9.110132
502,0.9504661,9.146777
503,1.0630082,9.19002
504,0.9535151,9.267187
505,1.058044,9.331105
506,0.9608521,9.405249
507,1.0697533,9.445289
508,0.9337985,9.489839
509,1.053812,9.534291
510,0.95189947,9.586654
511,1.0350167,9.627178
512,1.1582626,0.40034753
513,1.2599154,0.42873043
514,1.140249,0.49318254
515,1.2620844,0.560724
516,1.1572906,0.6163379
517,1.2492601,0.65962875
518,1.1531537,0.7117069
519,1.2382927,0.78026617
520,1.1277623,0.84680295
521,1.2347559,0.89214617
522,1.1225519,0.9504937
523,1.2230265,1.0198187
524,1.1083707,1.0766318
525,1.2127988,1.1287898
526,1.1324977,1.2086813
527,1.2071524,1.2706292
528,1.095261,1.3504258
529,1.1936185,1.3914397
530,1.1024318,1.4498801
531,1.2004317,1.5267297
532,1.071743,1.5885533
533,1.1822617,1.6667863
534,1.0880662,1.7225235
535,1.1819053,1.7883719
536,1.0864719,1.870277
537,1.1767665,1.921949
538,1.0800856,1.9955103
539,1.1635274,2.0805178
540,1.0748909,2.1312914
541,1.1629213,2.1890137
542,1.0585797,2.2676966
543,1.1561158,2.3430538
544,1.0563614,2.4260008
545,1.1564189,2.4793305
546,1.0784729,2.5843556
547,1.1387447,2.6343956
548,1.0486658,2.7426918
549,1.1593211,2.7930682
550,1.0567257,2.8922668
551,1.1630818,2.9702952
552,1.0728291,3.0360715
553,1.1665254,3.1123037
554,1.0512577,3.1725473
555,1.1678448,3.2697563
556,1.0446754,3.342652
557,1.1615328,3.4308233
558,1.0512695,3.4934366
559,1.155261,3.5865662
560,1.0477297,3.660961
561,1.1603124,3.7482464
562,1.0375357,3.83263
563,1.1623572,3.9134963
564,1.0599084,4.0080037
565,1.1613901,4.0730467
566,1.0697191,4.199766
567,1.1478231,4.239894
568,1.0787202,4.345472
569,1.1703055,4.433946
570,1.0781895,4.494235
571,1.1826507,4.5821505
572,1.0682302,4.6896725
573,1.1829523,4.764924
574,1.0725647,4.8468328
575,1.2072613,4.9376845
576,1.0755758,5.0205665
577,1.1926707,5.119666
578,1.0723747,5.2101464
579,1.1979098,5.283043
580,1.1007445,5.3618054
581,1.2060883,5.4708505
582,1.1310105,5.5337453
583,1.232272,5.6179705
584,1.1100495,5.728334
585,1.2080555,5.7866087
586,1.1250644,5.893146
587,1.2272238,5.975519
588,1.0977826,6.0678887
589,1.2210066,6.1668277
590,1.1243943,6.222882
591,1.2288454,6.3180737
592,1.1226135,6.391983
593,1.2351453,6.4771323
594,1.128287,6.556251
595,1.2484776,6.660146
596,1.1457268,6.7092037
597,1.2531934,6.8095713
598,1.1214895,6.886171
599,1.2504343,6.9809318
600,1.1360676,7.0688953
601,1.254926,7.130189
602,1.1596122,7.200444
603,1.2618995,7.299696
604,1.1451844,7.3783717
605,1.2588415,7.4356422
606,1.1372035,7.544899
607,1.2325728,7.6029377
608,1.1470015,7.6704197
609,1.2657529,7.7479315
610,1.1657854,7.8182826
611,1.2572589,7.891719
612,1.1582556,7.9703655
613,1.2845618,8.050016
614,1.1718155,8.149717
615,1.2469637,8.195262
616,1.1766298,8.25744
617,1.270446,8.3279705
618,1.1751368,8.395937
619,1.2731197,8.482609
620,1.1803409,8.543397
621,1.2908627,8.5902195
622,1.1803875,8.67739
623,1.2789706,8.759522
624,1.1779431,8.7810135
625,1.2992607,8.875281
626,1.1596172,8.920382
627,1.2812299,8.9944515
628,1.1703396,9.032552
629,1.2636789,9.098355
630,1.169678,9.162325
631,1.2778733,9.22116
632,1.1594129,9.280787
633,1.2620071,9.329771
634,1.1710619,9.391442
635,1.2765787,9.422468
636,1.1401082,9.478107
637,1.269533,9.5608
638,1.1597693,9.582202
639,1.269991,9.626522
640,1.404085,0.36575848
641,1.4724708,0.4305868
642,1.3749022,0.48557824
643,1.4592011,0.5597761
644,1.3593026,0.60431314
645,1.4630902,0.65454876
646,1.3619859,0.70493746
647,1.4617031,0.79138505
648,1.3395227,0.8437744
649,1.4326473,0.89632714
650,1.342984,0.94549894
651,1.4252273,1.0042355
652,1.3314418,1.0580677
653,1.4199678,1.1023642
654,1.3138896,1.1655767
655,1.4203111,1.2405207
656,1.3047725,1.3229522
657,1.4220004,1.3564147
658,1.3055816,1.4465551
659,1.4289339,1.5050809
660,1.2902328,1.580245
661,1.4081707,1.6276597
662,1.2882032,1.7185057
663,1.3800001,1.7769389
664,1.2664404,1.8391144
665,1.3790764,1.9302866
666,1.2641709,1.9737816
667,1.3887097,2.062649
668,1.2783725,2.146517
669,1.3619224,2.1837602
670,1.2673055,2.2640426
671,1.3597796,2.3296127
672,1.2763544,2.4336922
673,1.3695803,2.493107
674,1.2582302,2.5459354
675,1.3763205,2.621775
676,1.2670227,2.7085207
677,1.380148,2.7788928
678,1.2617408,2.8632436
679,1.3609157,2.956045
680,1.2777277,3.0220313
681,1.3716009,3.0837836
682,1.2685316,3.1886604
683,1.3756148,3.2469316
684,1.2619472,3.3394256
685,1.3888506,3.4276135
686,1.2707542,3.4885702
687,1.3558185,3.5701754
688,1.2517751,3.670959
689,1.3601635,3.7416942
690,1.270661,3.8387108
691,1.3771443,3.9255133
692,1.2734941,3.9916406
693,1.3706968,4.089485
694,1.2572595,4.162667
695,1.3781308,4.252623
696,1.2619345,4.344138
697,1.386726,4.425258
698,1.2967892,4.517731
699,1.414184,4.600685
700,1.3012998,4.6981626
701,1.4122629,4.772275
702,1.3011717,4.8510737
703,1.4119588,4.9443636
704,1.3078245,5.0366144
705,1.437892,5.1066556
706,1.3241092,5.202101
707,1.4253954,5.3020463
708,1.3067225,5.3536983
709,1.4076917,5.4634295
710,1.3287756,5.56145
711,1.4087334,5.6319647
712,1.3260553,5.7409396
713,1.4257247,5.823086
714,1.3151288,5.9024587
715,1.4475498,6.015381
716,1.3458124,6.0776076
717,1.445812,6.1575418
718,1.3142095,6.2504883
719,1.4303886,6.316721
720,1.3372897,6.4138994
721,1.445333,6.4900584
722,1.3484751,6.5645523
723,1.4518709,6.6508045
724,1.3448166,6.7338185
725,1.4665377,6.821817
726,1.3434967,6.882137
727,1.4661392,6.9872656
728,1.3463212,7.0524364
729,1.4584666,7.1363444
730,1.3527921,7.2196674
731,1.4547514,7.3201756
732,1.3417333,7.368905
733,1.4743551,7.4452286
734,1.3782403,7.53489
735,1.4612782,7.6253257
736,1.3771571,7.6648016
737,1.4736519,7.7533326
738,1.3622355,7.8227673
739,1.4713476,7.9031296
740,1.3832853,7.9835057
741,1.4776415,8.039446
742,1.3847585,8.121555
743,1.4761406,8.205932
744,1.3680742,8.258686
745,1.4809995,8.307423
746,1.3751694,8.419318
747,1.4817163,8.466437
748,1.3850753,8.537167
749,1.4846883,8.628478
750,1.3871396,8.681956
751,1.4921322,8.744345
752,1.3883492,8.817749
753,1.4901675,8.858289
754,1.3863802,8.921226
755,1.516418,8.990769
756,1.3784057,9.061851
757,1.5093974,9.123814
758,1.4074354,9.17423
759,1.5106328,9.223802
760,1.3998461,9.268434
761,1.4906453,9.32372
762,1.3876697,9.377426
763,1.4657685,9.452376
764,1.4023762,9.485212
765,1.4750235,9.533463
766,1.3460633,9.589242
767,1.4826493,9.629554
768,1.5711011,0.36715817
769,1.6771306,0.42720222
770,1.5751419,0.4846841
771,1.6589538,0.5329313
772,1.553383,0.59252733
773,1.6898274,0.66001046
774,1.5747501,0.70077103
775,1.656722,0.7797857
776,1.5443592,0.8327949
777,1.6715479,0.89236444
778,1.5502335,0.9621818
779,1.644811,1.0068158
780,1.5276275,1.0714302
781,1.6298944,1.1151974
782,1.5311016,1.1830992
783,1.6324661,1.2345372
784,1.5250564,1.3080852
785,1.6364436,1.3708547
786,1.5297174,1.4467605
787,1.6282748,1.5025303
788,1.507757,1.5803752
789,1.6184283,1.6188016
790,1.5084567,1.7049685
791,1.6126227,1.7702006
792,1.4997302,1.8301464
793,1.6044252,1.9032807
794,1.4895339,1.980869
795,1.5944815,2.0580888
796,1.4891666,2.1155992
797,1.6191876,2.182551
798,1.4814932,2.2650251
799,1.6170467,2.3107505
800,1.4847618,2.4048872
801,1.5887163,2.482656
802,1.4819783,2.5643725
803,1.5994455,2.6257272
804,1.4903803,2.6890159
805,1.5989561,2.785402
806,1.4830018,2.8495996
807,1.5991362,2.9315398
808,1.4713076,3.0135734
809,1.573437,3.0999584
810,1.4940784,3.1880164
811,1.6080353,3.2647045
812,1.4806912,3.3655186
813,1.608517,3.3997018
814,1.4797055,3.4822466
815,1.5826149,3.589679
816,1.4760205,3.6677792
817,1.5953897,3.7548597
818,1.485475,3.8339398
819,1.5918016,3.897772
820,1.4853413,4.004403
821,1.5942851,4.0684967
822,1.4996057,4.1911345
823,1.5943351,4.22946
824,1.4955299,4.3304844
825,1.6010323,4.4223576
826,1.5020916,4.5001335
827,1.6018763,4.6204042
828,1.5017421,4.6926317
829,1.6127965,4.7860646
830,1.5000244,4.855449
831,1.6173404,4.9509826
832,1.517017,5.0273175
833,1.6090091,5.118148
834,1.5182002,5.224718
835,1.63186,5.2982416
836,1.5282652,5.402946
837,1.637438,5.486508
838,1.5390403,5.5532913
839,1.6593043,5.650577
840,1.5319788,5.732982
841,1.6541351,5.8256745
842,1.5370579,5.899397
843,1.6612556,5.991282
844,1.553925,6.091712
845,1.6623977,6.1502495
846,1.5397557,6.253269
847,1.6641437,6.329405
848,1.5404769,6.408552
849,1.6773443,6.5062847
850,1.5601587,6.5971746
851,1.6824757,6.673062
852,1.5789907,6.744062
853,1.6833273,6.8323574
854,1.5640281,6.9018216
855,1.6924357,6.99046
856,1.5771421,7.0662317
857,1.6593888,7.1571875
858,1.5763587,7.2055583
859,1.6844617,7.3092203
860,1.5681858,7.3720565
861,1.683258,7.4567013
862,1.5901853,7.531911
863,1.6836622,7.60127
864,1.5730078,7.6807547
865,1.685346,7.7882147
866,1.5688117,7.827927
867,1.6676013,7.9086604
868,1.5915775,7.977629
869,1.6940998,8.061878
870,1.5721415,8.138573
871,1.7131292,8.228336
872,1.581757,8.288446
873,1.7085394,8.359517
874,1.5789495,8.415621
875,1.7016852,8.480128
876,1.6096525,8.543711
877,1.703474,8.618943
878,1.5866284,8.688967
879,1.7115769,8.753706
880,1.5884054,8.796138
881,1.7179692,8.875128
882,1.5964193,8.951345
883,1.7108788,8.976973
884,1.6190823,9.061
885,1.7184184,9.100126
886,1.5981338,9.155168
887,1.713144,9.211385
888,1.6163772,9.288459
889,1.7308972,9.345029
890,1.5989372,9.386831
891,1.7252265,9.449402
892,1.6045619,9.492376
893,1.7087778,9.529302
894,1.586289,9.579077
895,1.6948631,9.632906
896,1.7869198,0.36122444
897,1.9239309,0.42507082
898,1.7932242,0.47471792
899,1.9138092,0.5213659
900,1.8214895,0.6031296
901,1.9079998,0.65327114
902,1.784434,0.70935464
903,1.8928213,0.7961856
904,1.7829081,0.82248116
905,1.8871508,0.8920953
906,1.7880442,0.90994346
907,1.8845668,0.9712523
908,1.7557223,1.0458976
909,1.8702298,1.1042619
910,1.7782539,1.170573
911,1.8795222,1.236064
912,1.7459702,1.3129457
913,1.870081,1.3680136
914,1.7557127,1.4286075
915,1.8481363,1.4931661
916,1.7415788,1.5934006
917,1.8509842,1.6419798
918,1.7358482,1.7049363
919,1.8480105,1.7521152
920,1.7371836,1.8328428
921,1.8367915,1.9088298
922,1.7232137,1.9941998
923,1.8365691,2.0428877
924,1.7295569,2.0943873
925,1.8384652,2.1917496
926,1.7263938,2.2703543
927,1.8133413,2.3325322
928,1.7074118,2.3822565
929,1.8369994,2.4839647
930,1.714394,2.552156
931,1.8135282,2.6197236
932,1.7128294,2.7049143
933,1.8226964,2.7983766
934,1.7085482,2.8608809
935,1.8196251,2.9305525
936,1.7121465,3.017065
937,1.8282945,3.1018374
938,1.7057803,3.1720517
939,1.8155701,3.2591243
940,1.6976187,3.3274906
941,1.8235395,3.421961
942,1.6989688,3.4660916
943,1.8179474,3.6007059
944,1.7186147,3.6595838
945,1.8253605,3.7677028
946,1.7153394,3.853571
947,1.8386908,3.9339247
948,1.7081058,3.9901407
949,1.8240887,4.1028256
950,1.7050465,4.1852946
951,1.8488067,4.258785
952,1.7268465,4.3595476
953,1.8470279,4.448727
954,1.728276,4.5179563
955,1.836807,4.6076274
956,1.7406546,4.691098
957,1.8494335,4.77296
958,1.7293413,4.8544126
959,1.8395419,4.9618683
960,1.7458223,5.03974
961,1.8417392,5.1241465
962,1.7339925,5.2043977
963,1.8413416,5.284712
964,1.7443053,5.4038587
965,1.8467826,5.4862514
966,1.7441976,5.555995
967,1.8631914,5.6548576
968,1.7714708,5.7379456
969,1.8535254,5.844457
970,1.7579967,5.905792
971,1.865085,6.00569
972,1.7762163,6.094546
973,1.8929539,6.180796
974,1.7754887,6.243796
975,1.8912752,6.3407807
976,1.7798088,6.4098454
977,1.8942468,6.4990125
978,1.7961711,6.5837803
979,1.9189738,6.666907
980,1.7806758,6.731362
981,1.885104,6.8310585
982,1.7621855,6.917387
983,1.88226,7.003404
984,1.7802697,7.0757403
985,1.9017177,7.151645
986,1.7813745,7.213971
987,1.8853751,7.3101993
988,1.7795899,7.4082427
989,1.8763865,7.474999
990,1.7949735,7.5326195
991,1.898004,7.6304417
992,1.7807899,7.683893
993,1.9174249,7.7798014
994,1.7804089,7.851191
995,1.895213,7.9109855
996,1.817772,7.9988008
997,1.9124932,8.065328
998,1.8203521,8.147547
999,1.9320599,8.2232485
1000,1.8237135,8.27445
1001,1.9254646,8.350671
1002,1.8245065,8.432029
1003,1.9321809,8.486226
1004,1.8190577,8.55102
1005,1.9133754,8.641767
1006,1.8223256,8.67126
1007,1.9509131,8.726985
1008,1.8283569,8.819265
1009,1.9534898,8.862749
1010,1.8132495,8.925782
1011,1.9457476,9.00025
1012,1.8333158,9.056569
1013,1.9599965,9.124996
1014,1.8202677,9.16433
1015,1.9298766,9.206056
1016,1.8324542,9.298553
1017,1.9409206,9.344982
1018,1.8312795,9.369004
1019,1.9441984,9.43687
1020,1.817837,9.490157
1021,1.9564438,9.534504
1022,1.8041381,9.584064
1023,1.9547395,9.637532
1024,2.0305865,0.36150372
1025,2.143131,0.41887045
1026,2.024367,0.46288258
1027,2.1301877,0.5306195
1028,2.039585,0.5859504
1029,2.1395228,0.643577
1030,2.0129213,0.70618695
1031,2.129601,0.7434913
1032,2.0033634,0.82024467
1033,2.0993185,0.86222196
